HOLDDATE,LGCYINVESTORID,Delta
2014-06-30,2646754,0.0
2014-09-30,2646754,0.0
2014-12-31,2646754,0.0
2015-03-31,2646754,0.0
2015-06-30,2646754,0.0
2015-09-30,2646754,0.0
2015-12-31,2646754,0.0
2016-03-31,2646754,0.0
2016-06-30,2646754,0.0
2016-09-30,2646754,0.0
2016-12-31,2646754,0.0
2017-03-31,2646754,0.0
2017-06-30,2646754,0.0
2017-09-30,2646754,0.0
2017-12-31,2646754,0.0
2018-03-31,2646754,0.0
2018-06-30,2646754,0.0
2018-09-30,2646754,0.0
2018-12-31,2646754,0.0
2019-03-31,2646754,0.0
2019-06-30,2646754,0.0
2019-09-30,2646754,0.0
2019-12-31,2646754,0.00012900588804705052
2020-03-31,2646754,7.744926910642081e-06
2020-06-30,2646754,1.4129562696322495e-05
2010-06-30,2655110,8.1534699803414e-06
2010-09-30,2655110,4.216583393680686e-08
2010-12-31,2655110,4.5890220704643116e-08
2011-03-31,2655110,3.9572240246122425e-08
2011-06-30,2655110,1.7829940724917797e-06
2011-09-30,2655110,2.544988830433562e-07
2011-12-31,2655110,7.866951347617963e-08
2012-03-31,2655110,3.0579126908343914e-07
2012-06-30,2655110,9.3951703309691e-08
2012-09-30,2655110,1.6654184488970588e-07
2012-12-31,2655110,4.0302157878433453e-07
2013-03-31,2655110,3.076266342199771e-07
2013-06-30,2655110,9.441156459056562e-08
2013-09-30,2655110,3.04628926076196e-07
2013-12-31,2655110,5.774473812378688e-08
2014-03-31,2655110,5.2372272553132434e-08
2014-06-30,2655110,4.5671258534721487e-07
2014-09-30,2655110,2.5285526056341723e-08
2014-12-31,2655110,7.549969372135652e-08
2015-03-31,2655110,9.824142323920775e-08
2015-06-30,2655110,3.036923404545676e-08
2015-09-30,2655110,1.2268992157383258e-07
2015-12-31,2655110,1.202948316521762e-07
2016-03-31,2655110,4.270610214131748e-08
2016-06-30,2655110,1.241046540861643e-07
2016-09-30,2655110,3.791500617401096e-08
2016-12-31,2655110,3.128318168860909e-08
2017-03-31,2655110,6.39077263747981e-08
2017-06-30,2655110,2.6948497740295964e-08
2017-09-30,2655110,2.6821536748139437e-08
2017-12-31,2655110,4.5959751588645685e-08
2018-03-31,2655110,6.292519011123053e-08
2018-06-30,2655110,1.0357613098200424e-07
2018-09-30,2655110,6.953226606538986e-08
2018-12-31,2655110,1.3662643500061596e-07
2019-03-31,2655110,2.4087595284684684e-08
2019-06-30,2655110,2.9789323193110806e-08
2019-09-30,2655110,3.3434532028494715e-08
2019-12-31,2655110,2.629768243722993e-06
2020-03-31,2655110,7.302828167400452e-08
2020-06-30,2655110,1.181989334465554e-07
2010-06-30,2785553,0.0006970257413358923
2010-09-30,2785553,0.0005923612601319023
2010-12-31,2785553,0.00027956100491334653
2011-03-31,2785553,0.00019223775325668264
2011-06-30,2785553,0.0028080876898734057
2011-09-30,2785553,0.00037831817275644575
2011-12-31,2785553,0.00032404705557074337
2012-03-31,2785553,8.805487444415754e-05
2012-06-30,2785553,0.00031271391365682343
2012-09-30,2785553,0.00021038779221238305
2012-12-31,2785553,0.0007784744774418334
2013-03-31,2785553,0.0006747350783798327
2013-06-30,2785553,0.00022728977768839292
2013-09-30,2785553,0.00021006355492922242
2013-12-31,2785553,4.6393084844081814e-05
2014-03-31,2785553,0.00013170334564895918
2014-06-30,2785553,0.00030718920772124063
2014-09-30,2785553,0.0003250763051231257
2014-12-31,2785553,0.00015512911379594977
2015-03-31,2785553,0.0001209803774794686
2015-06-30,2785553,0.0013010439310463852
2015-09-30,2785553,0.00113584927153004
2015-12-31,2785553,0.0005361333821116142
2016-03-31,2785553,0.0007049626778868491
2016-06-30,2785553,0.0046249015750164406
2016-09-30,2785553,0.0007443442336149694
2016-12-31,2785553,0.00039831376043612815
2017-03-31,2785553,0.0002903784967910912
2017-06-30,2785553,0.0001534234765902821
2017-09-30,2785553,0.00020857850248909052
2017-12-31,2785553,4.704060158376749e-05
2018-03-31,2785553,6.997066174233077e-05
2018-06-30,2785553,0.0002626125504381645
2018-09-30,2785553,4.979600004356282e-05
2018-12-31,2785553,7.320224642253031e-05
2019-03-31,2785553,6.393072927977843e-05
2019-06-30,2785553,5.5161561688676035e-05
2019-09-30,2785553,2.524370697030501e-05
2019-12-31,2785553,7.897761273936971e-05
2020-03-31,2785553,5.369135013322581e-05
2020-06-30,2785553,2.4608012844263378e-05
2010-06-30,2906273,0.0004981778898925261
2010-09-30,2906273,0.0002480732482980145
2010-12-31,2906273,0.00039982100739484517
2011-03-31,2906273,0.00040469118543254236
2011-06-30,2906273,0.0002285911864245169
2011-09-30,2906273,0.0002755123358446739
2011-12-31,2906273,0.0004984767750706903
2012-03-31,2906273,0.0007272889006666745
2012-06-30,2906273,0.0006611691441747193
2012-09-30,2906273,0.0012339891193235454
2012-12-31,2906273,0.0032004047965509983
2013-03-31,2906273,0.0036648147770738174
2013-06-30,2906273,0.0015218784681445313
2013-09-30,2906273,0.0008872703554991168
2013-12-31,2906273,0.0008307582787702332
2014-03-31,2906273,0.0008522550545275691
2014-06-30,2906273,0.0006165881781624947
2014-09-30,2906273,0.00035557533357893646
2014-12-31,2906273,0.0019102617491647289
2015-03-31,2906273,0.0005661596565685901
2015-06-30,2906273,0.000976768500589181
2015-09-30,2906273,0.0005799797576195398
2015-12-31,2906273,0.0007616671860881365
2016-03-31,2906273,0.0005450622414445199
2016-06-30,2906273,0.0007556591770019935
2016-09-30,2906273,0.0005979342535813749
2016-12-31,2906273,0.0003486947336639036
2017-03-31,2906273,0.0005997746987407974
2017-06-30,2906273,0.0005103928844675181
2017-09-30,2906273,0.0005692570878494153
2017-12-31,2906273,0.0004084122709961749
2018-03-31,2906273,0.00045777408195396134
2018-06-30,2906273,0.0007551772317116867
2018-09-30,2906273,0.00041733777273152194
2018-12-31,2906273,0.0006565552980951759
2019-03-31,2906273,0.00028373707754767374
2019-06-30,2906273,0.001081030350554032
2019-09-30,2906273,0.0005057981205709251
2019-12-31,2906273,0.0007820106893429182
2020-03-31,2906273,0.00032428974170372514
2020-06-30,2906273,0.0005424436869226061
2010-06-30,2926442,0.0005966030648128362
2010-09-30,2926442,0.00018091234888850118
2010-12-31,2926442,0.00018166254324439242
2011-03-31,2926442,0.00013010957499340735
2011-06-30,2926442,0.00017565737474021408
2011-09-30,2926442,0.00029988564752842856
2011-12-31,2926442,0.0002652048604509678
2012-03-31,2926442,0.0001411016725022314
2012-06-30,2926442,0.00028892803949170736
2012-09-30,2926442,0.00011254846352951614
2012-12-31,2926442,0.001341994291211486
2013-03-31,2926442,0.0019091053146370505
2013-06-30,2926442,0.0003124297618787442
2013-09-30,2926442,0.00030844795205170526
2013-12-31,2926442,0.0009046217835558933
2014-03-31,2926442,0.0005401984414029847
2014-06-30,2926442,0.0005274579174719745
2014-09-30,2926442,0.00044736160230717453
2014-12-31,2926442,7.529487016380679e-05
2015-03-31,2926442,0.0002869607032478312
2015-06-30,2926442,0.00023379990750453276
2015-09-30,2926442,0.0001597795150760691
2015-12-31,2926442,0.00012493571794846466
2016-03-31,2926442,0.0002781065505593886
2016-06-30,2926442,0.00021376971930049467
2016-09-30,2926442,0.000208096551716792
2016-12-31,2926442,0.0002179385720600862
2017-03-31,2926442,0.00015162888851007658
2017-06-30,2926442,0.00019722709075708903
2017-09-30,2926442,0.00016515774188033557
2017-12-31,2926442,0.00019535607890873983
2018-03-31,2926442,0.00013035856819575454
2018-06-30,2926442,0.0002288256252187408
2018-09-30,2926442,0.00015534902937758266
2018-12-31,2926442,0.0007150794048224465
2019-03-31,2926442,0.00038497843381433045
2019-06-30,2926442,0.0007325708832852403
2019-09-30,2926442,0.0009670335259362512
2019-12-31,2926442,0.00038468639282468665
2020-03-31,2926442,0.0010319968856129316
2020-06-30,2926442,0.0019253589251926983
2010-06-30,2930530,0.0
2010-09-30,2930530,0.0
2010-12-31,2930530,0.0
2011-03-31,2930530,0.0
2011-06-30,2930530,0.0
2011-09-30,2930530,0.0
2011-12-31,2930530,0.0
2012-03-31,2930530,0.0
2012-06-30,2930530,0.0
2012-09-30,2930530,0.0
2012-12-31,2930530,0.0
2013-03-31,2930530,0.0
2013-06-30,2930530,0.0
2013-09-30,2930530,0.0
2013-12-31,2930530,0.0
2014-03-31,2930530,0.0
2014-06-30,2930530,0.0
2014-09-30,2930530,0.0
2014-12-31,2930530,0.0
2015-03-31,2930530,0.0
2015-06-30,2930530,0.0
2015-09-30,2930530,0.0
2015-12-31,2930530,0.0
2016-03-31,2930530,0.0
2016-06-30,2930530,0.0
2016-09-30,2930530,0.0
2016-12-31,2930530,0.0
2017-03-31,2930530,0.0
2017-06-30,2930530,0.0
2017-09-30,2930530,0.0
2017-12-31,2930530,0.0
2018-03-31,2930530,0.0
2018-06-30,2930530,0.09551075471006996
2018-09-30,2930530,0.05778017574581796
2018-12-31,2930530,0.03765951532840247
2019-03-31,2930530,0.00039416760085355914
2019-06-30,2930530,0.0007064030059321187
2019-09-30,2930530,0.004172312311742695
2019-12-31,2930530,3.841622555535613e-05
2020-03-31,2930530,0.001115853933402286
2020-06-30,2930530,7.571263344218772e-05
2010-06-30,2931843,0.011823210041129994
2010-09-30,2931843,0.0016129767993469054
2010-12-31,2931843,0.045514316896826335
2011-03-31,2931843,0.00014739875510436074
2011-06-30,2931843,0.015355148215701822
2011-09-30,2931843,0.0005668949009634307
2011-12-31,2931843,0.000824772017651937
2012-03-31,2931843,0.0007617316915295571
2012-06-30,2931843,0.0008238688189694692
2012-09-30,2931843,0.0019830602686042487
2012-12-31,2931843,0.0058241724648675965
2013-03-31,2931843,0.0003124464492508685
2013-06-30,2931843,0.002942058443939352
2013-09-30,2931843,0.0009929414130392788
2013-12-31,2931843,0.008237925387373654
2014-03-31,2931843,0.0003554194195978926
2014-06-30,2931843,0.004770430164671411
2014-09-30,2931843,0.03594242600982376
2014-12-31,2931843,2.7941344009353687e-05
2015-03-31,2931843,4.823003631680978e-05
2015-06-30,2931843,0.00012113102028277656
2015-09-30,2931843,0.00015542303475123313
2015-12-31,2931843,0.0013437887719449306
2016-03-31,2931843,0.00019632322011422696
2016-06-30,2931843,0.00021974258565787136
2016-09-30,2931843,0.0042478915545295995
2016-12-31,2931843,9.818099348847612e-05
2017-03-31,2931843,0.00012167326370249165
2017-06-30,2931843,0.01012009946054698
2017-09-30,2931843,2.804116318913553e-05
2017-12-31,2931843,1.52725269611245e-05
2018-03-31,2931843,5.650623452667357e-05
2018-06-30,2931843,0.00014134822494809088
2018-09-30,2931843,0.0006527441039069327
2018-12-31,2931843,6.85817316163692e-05
2019-03-31,2931843,8.225535583338494e-05
2019-06-30,2931843,0.0005196636088455562
2019-09-30,2931843,7.690297838913729e-05
2019-12-31,2931843,0.0003729288661763486
2020-03-31,2931843,0.0004095641029804939
2020-06-30,2931843,0.015413655917634815
2010-06-30,3015075,0.002932831862027336
2010-09-30,3015075,0.0010091828292818391
2010-12-31,3015075,0.0011967315384990359
2011-03-31,3015075,0.0011355857984038644
2011-06-30,3015075,0.00041228932145291516
2011-09-30,3015075,0.0010989966593770942
2011-12-31,3015075,0.002172738881129116
2012-03-31,3015075,0.0010254049361426794
2012-06-30,3015075,0.0010801252674748662
2012-09-30,3015075,0.005312173859846626
2012-12-31,3015075,0.00048260947378928694
2013-03-31,3015075,0.00044617604206629837
2013-06-30,3015075,0.0012473153188470164
2013-09-30,3015075,0.0005160210326647631
2013-12-31,3015075,0.0018381553189168772
2014-03-31,3015075,0.00022495422014864432
2014-06-30,3015075,0.0004673163592834143
2014-09-30,3015075,9.742804300093809e-05
2014-12-31,3015075,0.00014960269881857122
2015-03-31,3015075,0.00012667978048586196
2015-06-30,3015075,0.00014834764955364696
2015-09-30,3015075,0.0006327747367620282
2015-12-31,3015075,0.0007100844962492077
2016-03-31,3015075,0.0001793766066421931
2016-06-30,3015075,0.0008490601924449168
2016-09-30,3015075,0.0011999845190456087
2016-12-31,3015075,0.0017757759131044734
2017-03-31,3015075,0.0009057874785231609
2017-06-30,3015075,0.00027833763625515043
2017-09-30,3015075,0.00023571909406563124
2017-12-31,3015075,0.0002503523263449669
2018-03-31,3015075,0.0008762598378797066
2018-06-30,3015075,0.001231262109343825
2018-09-30,3015075,0.00036186873627742
2018-12-31,3015075,0.0020382162529430483
2019-03-31,3015075,0.0010354065766404225
2019-06-30,3015075,0.0015742426228356958
2019-09-30,3015075,0.0016389829350385125
2019-12-31,3015075,0.01352301114019798
2020-03-31,3015075,0.016190773219829608
2020-06-30,3015075,0.0016695476743595699
2010-06-30,3318171,0.0
2010-09-30,3318171,0.0
2010-12-31,3318171,0.0017956081043789005
2011-03-31,3318171,0.0014522319778097455
2011-06-30,3318171,0.00026847451475894016
2011-09-30,3318171,0.00017411198308644362
2011-12-31,3318171,0.00013342470935314243
2012-03-31,3318171,0.000501903908559908
2012-06-30,3318171,0.00041132747958442644
2012-09-30,3318171,0.00011592419493295388
2012-12-31,3318171,0.00011677067121183668
2013-03-31,3318171,9.53543624166703e-05
2013-06-30,3318171,0.0001632801731331606
2013-09-30,3318171,8.468990876695107e-05
2013-12-31,3318171,0.00012036456672164542
2014-03-31,3318171,0.00013623799094590171
2014-06-30,3318171,8.125036476060518e-05
2014-09-30,3318171,2.4607528601314003e-05
2014-12-31,3318171,9.132867149411823e-05
2015-03-31,3318171,8.820586197394758e-05
2015-06-30,3318171,6.155653883107177e-05
2015-09-30,3318171,2.5154749074609985e-05
2015-12-31,3318171,2.425914020813347e-05
2016-03-31,3318171,2.621821119272291e-05
2016-06-30,3318171,2.208208158016089e-05
2016-09-30,3318171,2.228510842328813e-05
2016-12-31,3318171,1.8705068093994674e-05
2017-03-31,3318171,2.438646950744229e-05
2017-06-30,3318171,2.236201061548072e-05
2017-09-30,3318171,2.2522872662959194e-05
2017-12-31,3318171,8.526512034609553e-06
2018-03-31,3318171,1.968816436531012e-06
2018-06-30,3318171,3.490353551280438e-06
2018-09-30,3318171,3.869833850106701e-06
2018-12-31,3318171,6.801273498182269e-06
2019-03-31,3318171,2.469307652292946e-06
2019-06-30,3318171,6.384768837828061e-05
2019-09-30,3318171,0.01904169584574949
2019-12-31,3318171,0.2973093855818535
2020-03-31,3318171,0.00037528089441632857
2020-06-30,3318171,3.571209273503777e-05
2010-06-30,3365036,2.8486836788231593e-05
2010-09-30,3365036,3.087964042184228e-05
2010-12-31,3365036,2.3341924305494518e-05
2011-03-31,3365036,1.815948404077956e-05
2011-06-30,3365036,5.1907856357420505e-05
2011-09-30,3365036,5.5832892917893125e-05
2011-12-31,3365036,7.927511747843153e-05
2012-03-31,3365036,0.0001156406720858302
2012-06-30,3365036,0.0003626474644099813
2012-09-30,3365036,0.0006458178702452058
2012-12-31,3365036,0.0005535698729074256
2013-03-31,3365036,0.00024026913532836563
2013-06-30,3365036,0.00016338967546388226
2013-09-30,3365036,2.9956327762489983e-05
2013-12-31,3365036,8.772374888998766e-05
2014-03-31,3365036,0.00013440376804785685
2014-06-30,3365036,0.00016453676686540704
2014-09-30,3365036,0.00034782772074070387
2014-12-31,3365036,0.00025409144972147704
2015-03-31,3365036,0.0001243011197101834
2015-06-30,3365036,7.155557346247487e-05
2015-09-30,3365036,9.631907874442942e-05
2015-12-31,3365036,6.721755484362149e-05
2016-03-31,3365036,0.00012687955630630974
2016-06-30,3365036,4.5300158282123556e-05
2016-09-30,3365036,2.296517831352665e-05
2016-12-31,3365036,7.037530163006281e-05
2017-03-31,3365036,5.7948059119086154e-05
2017-06-30,3365036,1.228882341006022e-05
2017-09-30,3365036,1.133438642519322e-05
2017-12-31,3365036,2.8540139749477393e-05
2018-03-31,3365036,3.1651946669203435e-05
2018-06-30,3365036,2.819189759692185e-05
2018-09-30,3365036,2.6841670814158235e-05
2018-12-31,3365036,6.460227991305556e-05
2019-03-31,3365036,6.826581349053367e-05
2019-06-30,3365036,4.077485525797249e-05
2019-09-30,3365036,3.133102048882033e-05
2019-12-31,3365036,2.196721713400363e-05
2020-03-31,3365036,1.7041365865485682e-05
2020-06-30,3365036,2.8090623830436602e-05
2010-06-30,3676543,0.011424713549332744
2010-09-30,3676543,0.0031144144173894826
2010-12-31,3676543,0.0045269857654132925
2011-03-31,3676543,0.0010465835718585523
2011-06-30,3676543,0.00042704875352048713
2011-09-30,3676543,0.0011456250042666553
2011-12-31,3676543,0.0044247613403060725
2012-03-31,3676543,0.00047168263941123117
2012-06-30,3676543,0.006207373030629732
2012-09-30,3676543,0.0009208967830510686
2012-12-31,3676543,0.007639543197402204
2013-03-31,3676543,0.005760832397005828
2013-06-30,3676543,0.0034493057546848864
2013-09-30,3676543,0.004866801325156065
2013-12-31,3676543,0.0002898363548125203
2014-03-31,3676543,0.0014302744125810974
2014-06-30,3676543,0.02216792483620534
2014-09-30,3676543,0.00012732326593123026
2014-12-31,3676543,0.0040900048762624285
2015-03-31,3676543,0.02405712011172429
2015-06-30,3676543,0.0004345883608224413
2015-09-30,3676543,0.003030243627538745
2015-12-31,3676543,0.0023060790093055467
2016-03-31,3676543,0.0034216508361864287
2016-06-30,3676543,0.0014122900724488885
2016-09-30,3676543,0.006654253878441629
2016-12-31,3676543,0.0030345027613591768
2017-03-31,3676543,0.0012337393581044525
2017-06-30,3676543,0.0011500301575793402
2017-09-30,3676543,0.006300288250299746
2017-12-31,3676543,0.0019650010105431753
2018-03-31,3676543,0.001715425033843808
2018-06-30,3676543,0.004615795347185431
2018-09-30,3676543,0.002899398712571634
2018-12-31,3676543,0.005519493548596761
2019-03-31,3676543,0.0010747551785463157
2019-06-30,3676543,0.003266621193940068
2019-09-30,3676543,0.0015616403815725615
2019-12-31,3676543,0.0006602002158233379
2020-03-31,3676543,0.0030930114096144887
2020-06-30,3676543,0.004025293646842787
2010-06-30,3706224,0.0
2010-09-30,3706224,0.0
2010-12-31,3706224,0.0
2011-03-31,3706224,0.0
2011-06-30,3706224,0.0
2011-09-30,3706224,0.0
2011-12-31,3706224,0.0
2012-03-31,3706224,0.0
2012-06-30,3706224,0.0
2012-09-30,3706224,0.0
2012-12-31,3706224,0.0
2013-03-31,3706224,0.0
2013-06-30,3706224,0.0
2013-09-30,3706224,0.0
2013-12-31,3706224,0.0
2014-03-31,3706224,0.0
2014-06-30,3706224,0.0
2014-09-30,3706224,0.0
2014-12-31,3706224,0.0
2015-03-31,3706224,0.0
2015-06-30,3706224,0.0
2015-09-30,3706224,0.0
2015-12-31,3706224,0.01895832013203548
2016-03-31,3706224,0.19492249637579084
2016-06-30,3706224,0.7543114965402204
2016-09-30,3706224,0.0645004912363638
2016-12-31,3706224,0.08055920757167212
2017-03-31,3706224,0.12979670859756773
2017-06-30,3706224,0.17928059713553846
2017-09-30,3706224,0.009519762342535766
2017-12-31,3706224,0.15969150052407402
2018-03-31,3706224,0.21027019446841133
2018-06-30,3706224,0.2283401745801179
2018-09-30,3706224,0.053118276396819326
2018-12-31,3706224,0.008107443882505094
2019-03-31,3706224,0.265130094096772
2019-06-30,3706224,0.03925044391826262
2019-09-30,3706224,0.0026913289870484306
2019-12-31,3706224,0.0009409585891453883
2020-03-31,3706224,0.0004968140846516065
2020-06-30,3706224,0.0004886704481827269
2010-06-30,3965008,0.0
2010-09-30,3965008,0.0
2010-12-31,3965008,0.0
2011-03-31,3965008,0.0
2011-06-30,3965008,0.0
2011-09-30,3965008,0.0
2011-12-31,3965008,0.0
2012-03-31,3965008,0.0
2012-06-30,3965008,0.0
2012-09-30,3965008,0.0
2012-12-31,3965008,0.0
2013-03-31,3965008,0.0
2013-06-30,3965008,0.0
2013-09-30,3965008,0.0
2013-12-31,3965008,0.0
2014-03-31,3965008,0.0
2014-06-30,3965008,0.0
2014-09-30,3965008,0.0
2014-12-31,3965008,6.4530770891304375e-06
2015-03-31,3965008,5.917049449496233e-06
2015-06-30,3965008,6.32682739075579e-06
2015-09-30,3965008,7.573896980124718e-06
2015-12-31,3965008,2.570257348345415e-06
2016-03-31,3965008,3.6049795579105147e-06
2016-06-30,3965008,2.8028003881353815e-06
2016-09-30,3965008,2.0016685355233293e-06
2016-12-31,3965008,1.3487083551620944e-06
2017-03-31,3965008,1.352152887300113e-06
2017-06-30,3965008,1.1585327075559822e-06
2017-09-30,3965008,9.093625658492859e-07
2017-12-31,3965008,2.0782321937341028e-06
2018-03-31,3965008,2.6125520887896545e-06
2018-06-30,3965008,1.8382974097302617e-06
2018-09-30,3965008,1.1044861958869758e-06
2018-12-31,3965008,1.686723334248829e-06
2019-03-31,3965008,2.005290332268958e-06
2019-06-30,3965008,1.758676966240673e-06
2019-09-30,3965008,1.8898166647041192e-06
2019-12-31,3965008,3.5943220256717727e-06
2020-03-31,3965008,4.2931435087195734e-06
2020-06-30,3965008,0.0
2010-06-30,4040011,0.005980953320628872
2010-09-30,4040011,0.0004871588114494147
2010-12-31,4040011,0.0057209463172189536
2011-03-31,4040011,0.008251505711237896
2011-06-30,4040011,0.0007830310691075218
2011-09-30,4040011,0.0003379010828856101
2011-12-31,4040011,0.0007399232442940268
2012-03-31,4040011,0.0013367508229520492
2012-06-30,4040011,0.0015508470001993676
2012-09-30,4040011,0.000183201468624663
2012-12-31,4040011,0.0017798489522219754
2013-03-31,4040011,0.0033906616958721218
2013-06-30,4040011,0.0004510809000086043
2013-09-30,4040011,0.00022181425016684576
2013-12-31,4040011,0.00025986218655818446
2014-03-31,4040011,0.0019184533914334393
2014-06-30,4040011,0.002748153942086524
2014-09-30,4040011,0.000676280577680376
2014-12-31,4040011,0.001838425968466759
2015-03-31,4040011,0.0008243796188947582
2015-06-30,4040011,0.0023964642071058087
2015-09-30,4040011,0.0018798774515799664
2015-12-31,4040011,2.3052213562007128e-05
2016-03-31,4040011,0.002963424240709797
2016-06-30,4040011,0.0002912319198308076
2016-09-30,4040011,6.911102111661987e-05
2016-12-31,4040011,0.0006381089058245614
2017-03-31,4040011,0.006688309922963321
2017-06-30,4040011,4.456029411603565e-05
2017-09-30,4040011,0.0012105390787839458
2017-12-31,4040011,0.0012846061158106224
2018-03-31,4040011,0.0013171919822895315
2018-06-30,4040011,0.0006811533041138885
2018-09-30,4040011,0.00015109608701053
2018-12-31,4040011,0.0015720357640765536
2019-03-31,4040011,0.0004751506279131048
2019-06-30,4040011,0.00018543288353926467
2019-09-30,4040011,0.0007402744441641497
2019-12-31,4040011,0.0004845634843415791
2020-03-31,4040011,0.001225026657870308
2020-06-30,4040011,0.00837460161571347
2010-06-30,4059340,8.633862248898541e-06
2010-09-30,4059340,1.7762280308421429e-06
2010-12-31,4059340,2.0177257392200838e-06
2011-03-31,4059340,7.340672796346611e-06
2011-06-30,4059340,6.458853625470525e-06
2011-09-30,4059340,7.751132470412019e-07
2011-12-31,4059340,2.6493403593722826e-06
2012-03-31,4059340,4.052442038593802e-06
2012-06-30,4059340,7.307673365777507e-06
2012-09-30,4059340,8.015418657446545e-06
2012-12-31,4059340,3.316488213853088e-06
2013-03-31,4059340,1.955203918658682e-06
2013-06-30,4059340,4.987434968520998e-07
2013-09-30,4059340,6.1054069123456925e-06
2013-12-31,4059340,9.515390115755296e-08
2014-03-31,4059340,9.285256170925539e-08
2014-06-30,4059340,8.228685494652933e-08
2014-09-30,4059340,5.255936533908691e-08
2014-12-31,4059340,7.679972056233575e-07
2015-03-31,4059340,1.8657201958058145e-07
2015-06-30,4059340,1.936715907157559e-07
2015-09-30,4059340,2.455583804378477e-07
2015-12-31,4059340,2.2720129088531933e-07
2016-03-31,4059340,2.611418981161403e-07
2016-06-30,4059340,1.1320361121050847e-07
2016-09-30,4059340,1.791291233993197e-07
2016-12-31,4059340,1.4951338346057918e-07
2017-03-31,4059340,7.610273139288098e-07
2017-06-30,4059340,1.269486409283041e-08
2017-09-30,4059340,2.1122400640730358e-07
2017-12-31,4059340,8.397548509965342e-08
2018-03-31,4059340,2.7461861982967925e-08
2018-06-30,4059340,2.1950282502430572e-07
2018-09-30,4059340,1.8215221114954818e-06
2018-12-31,4059340,7.695518737012452e-07
2019-03-31,4059340,1.119237566313983e-07
2019-06-30,4059340,1.61978101341907e-07
2019-09-30,4059340,1.1018226558880265e-07
2019-12-31,4059340,1.485210299673483e-07
2020-03-31,4059340,1.9149790240238012e-06
2020-06-30,4059340,2.7759314647681612e-06
2010-06-30,4889409,0.13634201019144698
2010-09-30,4889409,0.009596597217247895
2010-12-31,4889409,0.029462304158973662
2011-03-31,4889409,0.028581893103772363
2011-06-30,4889409,0.003505347468007585
2011-09-30,4889409,0.0006894743769090214
2011-12-31,4889409,0.010403621530805363
2012-03-31,4889409,0.00014659579215620187
2012-06-30,4889409,0.00023860279716380575
2012-09-30,4889409,0.0001295736963736586
2012-12-31,4889409,0.0005095729461335973
2013-03-31,4889409,0.022338626030239884
2013-06-30,4889409,0.001285006665447449
2013-09-30,4889409,0.0038463546593581663
2013-12-31,4889409,0.029168294512018862
2014-03-31,4889409,0.00037746435232405073
2014-06-30,4889409,0.000506417515291658
2014-09-30,4889409,0.0006454948903680633
2014-12-31,4889409,0.0022282834410155892
2015-03-31,4889409,0.00015651649059250137
2015-06-30,4889409,0.00027795783236908567
2015-09-30,4889409,0.0004083125092623304
2015-12-31,4889409,0.001124776497999335
2016-03-31,4889409,0.00010037613798176996
2016-06-30,4889409,0.012361226977465098
2016-09-30,4889409,0.0013160379878897196
2016-12-31,4889409,0.0004912117770615437
2017-03-31,4889409,0.0010442996611922074
2017-06-30,4889409,0.006909162118360754
2017-09-30,4889409,0.0008828377665618391
2017-12-31,4889409,0.0004979577507574943
2018-03-31,4889409,0.0005646318026442207
2018-06-30,4889409,0.00810123453237022
2018-09-30,4889409,0.004351491714773731
2018-12-31,4889409,0.001214659241891976
2019-03-31,4889409,0.0040761013819636425
2019-06-30,4889409,0.003183934498742661
2019-09-30,4889409,0.00864583562145912
2019-12-31,4889409,0.002331527317286257
2020-03-31,4889409,0.0010744912875453702
2020-06-30,4889409,0.0015545797905835688
2010-06-30,4924814,0.0016957735186998288
2010-09-30,4924814,0.0026025796942909553
2010-12-31,4924814,0.0011501652100201984
2011-03-31,4924814,0.0028062955750690548
2011-06-30,4924814,0.0013064215827968898
2011-09-30,4924814,0.00401500887995791
2011-12-31,4924814,0.008573894338481304
2012-03-31,4924814,0.0018180255489418718
2012-06-30,4924814,0.0020639494660830873
2012-09-30,4924814,0.0024216480111733463
2012-12-31,4924814,0.0018238718535497245
2013-03-31,4924814,0.00070440334180623
2013-06-30,4924814,0.004798578177640679
2013-09-30,4924814,0.005085871871655831
2013-12-31,4924814,0.00046720828737997186
2014-03-31,4924814,0.0004329676237864732
2014-06-30,4924814,0.000419270984955038
2014-09-30,4924814,0.00023642769273538242
2014-12-31,4924814,0.00031478014161980564
2015-03-31,4924814,0.0008988927880605738
2015-06-30,4924814,0.00020497330354380126
2015-09-30,4924814,0.0005884666210273864
2015-12-31,4924814,0.0017092635775954731
2016-03-31,4924814,0.0018549527680102077
2016-06-30,4924814,0.0014220789705882467
2016-09-30,4924814,0.0011690084531431426
2016-12-31,4924814,0.0007070492160972189
2017-03-31,4924814,0.0003765267080329826
2017-06-30,4924814,0.004119035000542023
2017-09-30,4924814,0.0001058389501039098
2017-12-31,4924814,0.00032631107706409667
2018-03-31,4924814,0.00034579075977739433
2018-06-30,4924814,0.00031308338927104386
2018-09-30,4924814,0.0003304567470520509
2018-12-31,4924814,0.00010322826840007543
2019-03-31,4924814,0.00019847244241024748
2019-06-30,4924814,0.000998188314108584
2019-09-30,4924814,0.00045179779926567305
2019-12-31,4924814,0.00041770635146909715
2020-03-31,4924814,0.0011790813581188018
2020-06-30,4924814,0.0002545842183668466
2010-06-30,4950170,2.9475564815341414e-05
2010-09-30,4950170,3.9183294246920396e-05
2010-12-31,4950170,3.3295606936176914e-05
2011-03-31,4950170,3.5775231873195675e-05
